customer_id;credit_lines_outstanding;loan_amt_outstanding;total_debt_outstanding;income;years_employed;fico_score;default
1658565;1;3.945.209.534;611.964.279;6.299.837.978;3;750;0
4034388;1;3.278.629.125;6.592.620.915;6.174.310.586;6;651;0
5811347;1;3.085.012.766;6.823.887.707;5.257.623.837;5;720;0
3119082;0;4.406.211.597;8.097.305.336;7.541.222.847;3;678;0
1438730;5;2.711.992.713;1.055.883.232;3.408.372.693;4;647;1
5654996;0;4.407.327.276;6.334.128.499;7.726.962.716;5;674;0
6261846;0;3.041.010.511;434.561.684;5.772.391.637;2;585;0
4191913;1;4.030.338.478;972.203.608;1.015.818.465;5;680;0
7161902;0;3.369.767.591;4.318.352.065;5.387.456.161;3;698;0
6494317;1;5.040.928.771;9.190.071.829;7.957.233.679;5;755;0
2889572;0;3.637.849.528;649.538.317;649.538.317;5;708;0
3459671;4;4.763.881.173;1.877.064.651;7.986.726.864;3;589;1
1407092;5;6.632.014.284;2.889.682.271;1.025.766.633;4;591;1
1374120;1;3.308.228.795;3.701.667.647;5.866.459.952;6;577;0
8254325;0;357.872.256;4.446.140.833;6.931.587.283;6;663;0
3243923;1;4.355.778.468;5.274.996.238;6.857.305.178;6;594;0
2330260;5;2.658.052.094;1.265.514.651;5.355.135.549;8;717;1
4374080;5;6.431.910.903;2.619.358.917;9.568.688.392;3;616;1
2571526;5;3.176.563.414;1.285.246.719;4.156.721.133;5;546;1
8549208;0;2.014.626.282;112.381.405;3.775.993.791;5;618;0
3284994;4;422.258.964;1.335.116.641;5.914.520.064;5;663;1
4299900;5;1.667.735.536;8.230.847.171;3.328.187.949;5;578;1
4750132;5;4.949.051.775;2.107.223.408;7.510.047.817;3;584;1
1960234;0;6.226.723.042;7.109.023.459;1.021.587.265;5;704;0
1218507;1;3.178.365.433;6.798.125.798;5.068.923.989;5;746;0
3544936;5;2.124.243.097;1.111.739.863;3.675.567.148;4;607;1
7134136;0;2.303.647.368;3.336.330.157;5.233.996.822;3;603;0
5343398;1;2.633.902.843;5.039.946.617;4.957.667.333;6;629;0
4708668;3;3.357.084.618;8.926.128.465;5.794.811.299;8;737;0
8826510;0;3.872.535.788;507.238.806;7.547.742.679;5;620;0
1061612;1;5.680.761.155;1.103.077.015;9.075.834.463;6;643;0
1249122;0;5.389.378.576;5.246.330.496;7.225.622.197;3;550;0
6228937;1;5.658.380.805;8.290.147.118;7.819.233.794;5;695;0
4798547;0;381.301.855;4.934.928.002;77.127.113;5;682;0
3605068;0;3.675.209.881;276.199.027;6.462.980.898;4;503;0
7658965;4;6.897.125.256;2.715.740.399;1.177.442.753;5;580;1
4794468;0;6.219.449.205;4.959.402.605;8.128.940.913;5;714;0
6572196;1;413.383.654;6.673.725.771;777.117.939;6;639;0
4288047;1;5.194.376.827;5.853.507.905;7.911.023.963;6;662;0
5097771;0;4.512.299.019;2.144.232.765;8.091.019.126;4;680;0
2459178;0;4.042.058.952;26.812.318;6.302.788.497;2;620;0
7871276;0;3.549.975.072;4.991.773.894;5.398.458.242;2;684;0
6624854;0;3.265.428.991;5.176.478.099;651.724.594;4;669;0
6763019;0;2.880.112.008;1.417.529.198;4.551.441.918;5;665;0
5265988;3;4.377.267.759;1.132.094.777;715.460.851;6;739;0
7753495;0;4.592.073.995;6.884.669.701;9.307.219.803;4;659;0
2630578;2;5.738.234.085;1.206.269.125;8.637.314.263;5;605;0
8817517;0;290.904.393;3.074.789.302;5.085.173.363;3;637;0
1796381;1;2.440.104.842;4.946.752.209;4.758.298.422;6;690;0
4480238;1;5.044.314.945;701.214.626;8.929.970.542;6;641;0
4407963;0;3.714.799.169;5.503.969.478;8.451.529.502;6;761;0
8183316;1;385.673.626;5.284.286.586;6.314.690.922;6;639;0
2690869;1;5.463.258.264;1.148.791.357;8.981.118.131;6;623;0
6595443;0;2.832.967.728;2.831.261.039;3.880.524.858;4;622;0
3539653;2;3.915.505.545;5.337.121.374;5.214.673.374;8;672;0
4525710;0;5.561.577.173;3.932.604.397;8.229.272.428;4;554;0
5111576;0;5.044.616.318;8.362.222.108;8.362.222.108;5;660;0
4656102;1;1.954.430.995;4.649.862.539;3.664.732.798;4;622;0
7820512;0;3.102.510.334;4.574.620.647;5.317.567.369;4;651;0
7181852;0;3.163.347.151;4.912.604.819;6.355.211.147;6;810;0
2821972;2;2.409.541.409;6.983.717.833;5.225.441.521;4;624;0
8631478;0;5.271.252.806;3.810.359.595;7.750.507.526;6;686;0
2610586;1;6.570.843.397;9.376.098.807;9.202.376.273;3;695;0
5542505;5;3.510.385.923;1.441.976.985;5.467.857.924;5;610;1
6391182;0;3.696.534.671;5.687.609.533;5.687.609.533;5;655;0
6339806;0;4.912.120.858;794.270.835;8.930.325.991;4;571;0
3942032;2;4.041.429.767;1.060.806.239;7.178.634.555;5;685;0
1845246;5;3.522.888.951;1.444.274.236;5.660.401.417;3;538;1
3527501;0;3.890.653.284;4.584.488.921;6.495.144.479;4;557;0
7061020;1;1.380.893.741;3.475.700.605;2.793.775.194;6;773;0
6785127;5;1.452.492.955;6.412.688.543;238.746.559;5;575;1
1198308;0;4.984.281.285;4.629.662.463;7.420.539.695;3;574;0
8123232;0;4.774.556.542;3.641.996.014;7.035.607.626;5;717;0
3438474;0;6.304.033.368;5.596.898.184;6.697.999.451;4;634;0
1026773;2;3.856.497.956;1.477.714.089;9.274.701.646;4;669;0
1750693;1;2.699.772.241;5.740.086.465;6.321.431.032;7;711;0
3264131;3;2.470.697.454;9.200.653.077;4.336.177.501;4;651;0
6896036;0;5.480.064.492;9.681.110.157;9.681.110.157;5;681;0
8502290;5;1.548.008.433;7.167.181.484;2.436.085.192;3;638;1
8457591;4;6.155.068.507;2.238.178.988;8.991.894.142;1;557;1
8660836;0;4.744.620.708;6.977.710.242;8.627.457.861;4;563;0
1294229;0;4.698.373.146;4.149.991.871;6.715.729.217;5;529;0
7264776;1;44.579.148;1.223.349.501;9.891.332.028;3;408;0
1819848;1;4.907.775.402;943.434.521;7.687.274.834;6;689;0
6643669;2;4.927.597.879;9.207.398.725;7.403.961.939;5;694;0
6635031;1;2.689.125.867;440.523.132;419.904.646;6;689;0
2332067;1;2.425.179.696;8.740.060.955;8.290.353.055;7;658;0
3706203;4;3.844.349.575;1.800.299.794;838.294.718;7;683;0
3180733;2;6.144.508.531;1.462.081.302;9.452.760.831;5;623;0
5894791;2;3.247.885.307;9.108.562.044;678.057.105;4;625;0
8618306;3;1.968.718.288;1.317.505.219;6.473.327.361;5;605;0
7411504;0;5.132.763.635;6.283.538.319;9.812.330.867;4;651;0
8595048;0;4.894.395.679;6.323.919.516;7.287.561.475;3;547;0
4709666;4;5.082.151.487;2.516.253.098;1.171.192.917;5;693;1
2245926;0;3.982.135.281;3.999.077.178;6.020.321.427;5;604;0
2887035;1;6.480.667.401;1.161.692.346;1.029.978.739;6;696;0
5730029;5;5.815.877.479;2.720.882.845;9.403.036.161;3;674;1
2640906;1;44.868.369;8.862.224.076;7.496.348.832;5;703;0
3239793;0;3.891.818.612;2.203.173.904;6.388.597.442;7;693;0
6682975;5;6.817.101.585;2.448.345.478;7.988.416.092;3;610;1
4686171;1;478.752.902;5.459.050.622;6.347.255.803;6;713;0
2306132;0;3.713.739.804;1.216.427.637;6.245.033.708;4;644;0
4752134;0;3.003.105.884;4.443.347.002;4.803.144.409;4;678;0
8032983;5;5.721.237.967;2.142.070.762;6.860.669.341;3;553;1
7085860;0;4.167.255.198;1.327.270.665;7.383.024.125;5;674;0
5781297;0;285.822.341;5.230.643.565;6.411.722.408;4;653;0
5010492;4;3.195.493.489;1.032.039.878;4.767.573.526;5;685;1
5028898;0;6.040.748.524;7.071.490.895;7.674.082.282;3;584;0
6037022;0;3.476.820.644;390.578.162;5.449.557.186;6;644;0
5363478;2;6.602.844.651;1.550.390.413;8.185.935.494;2;640;0
1175394;0;3.792.780.498;4.146.105.593;5.570.514.907;3;644;0
7001817;1;3.272.002.721;520.088.004;5.428.453.387;7;641;0
6825813;3;290.336.589;9.401.184.536;4.982.162.992;4;749;0
6366263;1;4.432.250.258;538.475.618;8.852.863.379;8;793;0
2326637;0;6.418.647.773;625.688.366;1.411.102.435;6;587;0
1045638;5;5.675.776.821;2.131.617.484;733.585.693;1;571;1
7421497;2;2.836.418.396;8.583.809.611;5.599.310.638;4;748;0
8115503;0;255.780.565;348.207.034;486.184.682;5;694;0
2582694;5;4.885.525.288;2.300.977.035;9.165.887.901;4;656;1
6694480;4;4.884.756.077;1.912.340.043;8.414.499.804;3;541;1
6090232;1;3.387.356.186;8.209.215.924;8.000.953.514;4;661;0
1052048;1;3.995.554.767;8.460.106.854;8.595.357.615;5;619;0
7945788;2;4.091.874.208;1.101.218.391;679.337.192;8;708;0
6869178;5;827.657.248;436.887.841;1.210.483.532;2;701;1
3708439;1;2.405.917.889;4.318.878.655;4.404.744.769;6;625;0
1326617;0;5.346.209.923;3.360.883.512;8.872.069.956;5;644;0
8477638;2;4.879.133.391;1.127.394.672;7.873.753.924;4;694;0
4927941;2;2.296.579.048;7.919.576.363;5.787.683.218;5;618;0
1998635;5;9.563.693.515;2.882.560.185;1.121.206.264;3;641;1
7079625;1;3.590.183.586;5.612.774.463;529.700.288;5;655;0
5618449;0;4.837.617.733;4.122.580.167;7.458.029.452;6;652;0
5533610;0;4.699.192.759;4.781.741.395;6.418.613.564;2;700;0
4952283;5;7.276.072.191;2.768.879.313;1.063.545.297;4;726;1
2900752;0;5.094.151.217;6.016.098.666;8.966.277.332;5;597;0
3861539;0;4.358.978.609;9.801.568.405;7.695.903.687;5;686;0
8606199;1;2.859.188.035;5.174.894.436;5.230.979.081;7;662;0
3668667;2;3.140.609.569;7.621.456.282;5.276.716.137;7;635;0
2096968;0;486.148.112;7.457.697.494;8.223.788.488;5;742;0
4803859;0;6.298.593.844;4.292.981.106;8.546.572.072;2;725;0
2708603;1;2.681.130.169;5.656.671.858;4.337.460.659;6;697;0
1463142;1;3.539.609.739;6.418.426.506;6.809.451.658;6;650;0
2471792;0;4.962.011.162;325.871.812;8.659.637.596;6;675;0
1724434;5;5.778.528.947;252.522.266;9.111.467.379;3;463;1
4385683;0;2.809.883.809;3.958.850.513;5.576.575.773;6;649;0
3125934;1;5.389.818.324;1.072.847.519;9.034.312.947;6;703;0
6257853;0;4.999.801.834;9.523.870.185;8.655.661.209;5;639;0
2006889;1;7.548.563.816;1.017.742.501;9.271.881.871;5;675;0
5359077;2;4.047.072.273;9.771.694.378;6.094.541.788;3;615;0
5025641;0;3.407.184.962;4.778.015.766;6.590.389.478;3;699;0
1436398;1;2.705.785.085;8.383.020.293;723.111.776;7;611;0
8990978;2;335.424.564;6.911.704.023;6.965.471.293;8;620;0
7341284;0;4.182.010.572;6.942.680.185;8.939.370.036;4;536;0
6883830;0;5.616.409.348;7.368.403.962;9.195.285.331;5;668;0
6608283;3;4.767.016.476;1.572.809.175;8.395.238.686;4;643;0
8410390;0;3.590.711.629;9.722.850.708;7.014.731.878;7;501;0
8948931;1;501.067.959;8.599.837.895;7.981.777.243;6;630;0
4662381;5;4.053.291.813;2.060.781.593;6.982.918.442;6;595;1
1238120;2;4.829.136.876;1.353.138.798;9.449.286.096;8;712;0
4245727;0;4.124.892.416;3.517.243.005;8.924.431.794;4;554;0
8074217;1;3.786.954.952;6.894.467.526;7.413.415.609;4;723;0
1186457;3;5.377.868.659;1.969.135.943;9.306.171.952;4;622;0
3482373;0;6.469.492.659;6.619.684.591;9.240.201.217;4;713;0
8386172;1;37.734.134;7.364.827.796;6.816.145.033;3;634;0
5501375;2;7.016.561.008;1.207.715.767;8.866.084.524;6;620;0
6723506;4;5.048.977.679;220.719.294;8.198.364.259;2;622;1
3096188;1;6.682.127.736;1.325.343.135;1.148.551.635;6;663;0
4497737;5;556.558.075;3.371.813.261;1.156.849.119;4;597;1
4079068;5;3.867.114.301;2.073.998.373;7.495.415.945;4;544;1
6382599;1;2.782.767.309;7.637.555.893;636.270.628;6;609;0
8295347;1;3.578.149.242;6.180.492.568;7.218.128.208;5;595;0
8292190;2;5.632.717.446;1.159.279.873;69137.93;4;697;0
5256765;1;4.515.869.156;913.759.543;6.798.361.811;3;638;0
5977314;1;1.972.702.772;4.508.558.796;4.702.067.268;7;622;0
7097488;3;3.311.630.647;1.044.470.279;5.550.612.708;5;732;0
1763772;4;4.009.221.488;1.430.615.123;5.481.165.919;2;637;1
2192808;0;177.798.749;1.756.899.803;299.978.728;6;711;0
1638890;1;2.202.142.836;4.162.843.685;4.378.710.593;5;590;0
5749596;1;2.141.620.229;558.765.256;441.540.412;6;584;0
2629611;3;5.593.360.741;1.408.640.902;9.135.523.567;8;683;0
2051057;0;7.209.851.465;7.195.052.546;7.721.375.402;3;587;0
7247970;0;5.700.163.363;5.352.230.003;8.086.026.699;3;698;0
1354916;1;5.217.192.412;968.412.729;1.005.199.789;6;717;0
4869013;1;3.602.624.831;8.093.654.442;7.169.139.708;6;712;0
8052404;0;2.993.556.103;2.937.980.478;5.487.061.566;4;577;0
6441468;0;4.380.301.635;4.370.075.426;7.589.337.644;3;646;0
1758793;0;4.753.339.322;7.272.914.292;8.640.603.363;5;617;0
3131873;1;4.106.751.987;5.784.552.536;645.043.778;4;791;0
6130166;1;2.199.707.833;4.088.596.778;4.517.679.245;5;626;0
4703632;1;3.191.600.857;587.732.574;599.115.528;6;749;0
2754599;1;2.364.481.402;4.334.937.366;4.549.979.714;6;679;0
6885536;1;3.324.990.692;3.701.260.347;5.103.924.288;5;590;0
8652414;0;4.368.719.922;590.859.739;7.788.717.404;6;689;0
8147812;4;2.856.581.126;1.181.144.214;4.752.130.673;3;581;1
2009971;0;3.738.213.709;4.096.280.438;6.242.479.167;3;610;0
4937997;0;3.092.817.371;1.304.866.931;5.397.515.624;7;654;0
8965480;3;4.349.840.473;1.431.875.094;5.831.397.677;2;620;1
8592009;0;4.442.903.516;4.534.418.231;1.077.609.221;4;548;0
5052854;0;3.556.957.172;5.335.390.317;5.345.723.904;4;594;0
2059373;1;7.502.425.753;9.628.229.856;9.814.218.775;6;731;0
2135256;5;3.142.556.398;2.062.297.972;6.820.038.031;3;747;1
1192025;5;4.604.392.115;2.632.621.213;9.193.270.891;4;592;1
7849429;0;4.252.275.089;520.652.774;8.941.057.549;6;643;0
8660570;2;5.606.289.442;1.388.383.269;917.231.968;7;657;0
5759180;1;5.408.150.144;6.862.918.543;649.377.403;4;658;0
1502843;1;4.548.967.353;729.110.246;8.038.485.815;5;667;0
7466892;0;3.886.940.833;4.849.429.314;6.968.071.633;4;716;0
7964220;0;3.118.255.754;283.690.679;5.406.917.852;5;632;0
5250002;0;339.445.571;3.398.350.571;6.397.699.002;7;606;0
2539014;0;1.237.522.722;182.157.224;2.296.201.305;3;578;0
7352454;2;3.105.185.941;7.504.009.416;5.532.283.341;7;758;0
5505621;0;3.342.473.998;2.955.829.975;7.184.515.786;3;653;0
1846093;0;3.666.260.675;5.253.541.285;7.109.000.247;5;622;0
3189669;0;4.313.744.156;542.255.927;7.483.503.586;4;691;0
7840923;0;3.469.464.323;2.718.794.731;5.871.660.206;5;583;0
8447957;5;2.625.417.782;121.397.497;4.278.270.921;2;518;1
1254674;0;3.259.645.498;3.213.274.889;5.909.101.098;4;525;0
8533010;1;2.649.803.807;6.635.190.273;5.821.596.069;5;713;0
5355296;4;5.556.205.353;1.716.930.001;7.395.403.283;1;535;1
2899955;1;2.805.231.353;4.100.385.279;5.023.674.811;6;615;0
1039905;0;3.560.422.539;3.958.639.941;5.734.893.235;7;589;0
4355986;5;2.764.332.625;1.233.067.287;4.265.270.515;3;613;1
3449113;1;3.926.801.658;1.060.336.614;903.440.896;3;530;0
7296373;1;1.744.210.545;481.023.789;385.076.884;6;674;0
6789302;0;2.869.587.183;5.336.227.287;5.242.420.977;1;667;0
1352601;1;1.483.838.797;311.215.924;2.606.953.484;3;587;0
5600344;1;3.697.822.368;5.844.041.227;5.350.940.699;6;763;0
7272097;0;5.031.435.329;7.338.824.472;7.338.824.472;3;607;0
4556671;1;2.809.673.384;5.512.015.933;658.375.439;7;621;0
4144840;1;4.151.751.985;8.771.520.039;9.331.146.503;5;610;0
6159160;0;4.000.449.739;5.954.904.766;7.039.361.983;4;560;0
1199684;0;3.866.351.269;8.545.731.951;8.545.731.951;2;629;0
5252000;2;4.964.165.273;1.692.755.576;8.479.728.845;3;705;0
7761850;1;7.357.903.266;1.202.574.681;1.029.103.405;5;687;0
4364584;3;4.529.446.452;1.583.547.995;7.857.095.637;5;687;0
1247439;0;4.604.294.571;6.732.151.901;6.732.151.901;2;575;0
6175571;1;2.167.747.098;3.687.531.105;3.841.868.532;5;623;0
8884870;0;3.263.762.985;2.329.688.758;9.059.485.581;2;743;0
8987032;5;2.901.100.047;1.556.917.201;5.387.540.172;3;604;1
3296154;0;2.733.384.787;2.915.262.796;4.916.138.777;5;565;0
6124508;0;5.044.166.344;5.800.245.184;7.718.195.563;4;634;0
6012774;0;4.864.753.843;6.328.169.457;9.358.609.179;4;650;0
2085817;0;5.525.741.893;5.231.131.512;777.797.501;5;707;0
2347449;0;1.041.436.767;1.857.074.731;2.673.044.499;3;686;0
4857196;0;5.905.651.694;6.464.166.013;8.523.734.679;4;597;0
7752811;5;3.783.789.139;1.711.742.166;6.741.148.154;3;596;1
5382394;4;6.736.392.067;2.144.304.427;9.984.632.474;4;679;1
1855303;0;5.111.248.496;1.026.216.781;1.068.765.907;4;611;0
6767620;0;3.113.053.346;6.413.221.091;6.413.221.091;7;687;0
7502686;0;3.425.694.208;133.764.122;5.874.532.384;4;714;0
1680155;0;4.101.088.076;6.613.088.986;7.574.598.871;4;503;0
8920080;1;398.026.687;9.615.697.507;9.985.790.994;8;700;0
1104109;0;3.747.517.909;3.674.059.145;6.039.652.792;5;557;0
5771923;1;5.626.547.214;769.491.318;8.265.436.208;6;610;0
7750917;0;6.979.666.909;4.783.898.437;8.178.356.952;3;700;0
1008145;1;2.127.303.789;5.896.516.804;4.621.476.633;6;632;0
7914086;2;5.356.184.457;1.248.729.924;9.657.949.746;6;697;0
5565993;0;4.169.201.342;1.822.116.084;731.329.877;3;645;0
7073553;4;5.551.406.926;2.197.862.562;8.224.773.094;0;584;1
7612560;0;5.368.058.298;535.509.085;7.312.434.503;3;607;0
8471315;1;3.856.039.439;102.858.882;7.969.690.975;4;618;0
3623688;1;415.237.283;1.126.354.126;9.704.680.767;6;666;0
3643046;1;5.863.991.946;7.895.920.781;8.019.015.998;5;732;0
7268331;3;3.406.319.044;1.226.558.079;6.469.180.498;6;630;0
4825207;1;529.242.251;6.945.945.603;6.266.150.915;6;621;0
2174222;1;3.177.171.314;4.793.359.393;4.408.093.936;5;698;0
5398620;5;599.623.046;2.665.655.602;9.944.363.784;4;572;1
3338235;1;3.018.208.677;3.682.480.608;4.498.590.736;7;641;0
5003107;2;2.329.542.059;7.233.980.778;3.979.081.099;2;542;0
4298480;2;5.077.793.396;1.304.263.473;7.481.055.811;5;647;0
8290814;1;573.560.821;9.240.970.178;9.126.666.365;7;670;0
7390607;2;3.847.073.855;7.564.033.134;6.645.552.274;5;503;0
7813143;2;4.804.081.915;9.555.569.754;8.194.589.232;7;711;0
7793061;1;4.962.296.059;8.410.487.457;8.168.294.685;5;782;0
6347874;0;5.278.607.655;4.771.408.184;7.193.576.545;2;672;0
1653529;1;7.280.506.611;7.931.679.235;8.485.281.062;6;586;0
7205446;5;5.056.613.926;1.833.138.783;6.169.483.743;3;599;1
3068766;5;2.939.759.123;1.303.340.353;5.044.073.014;4;552;1
1402134;4;4.119.442.336;1.385.322.238;6.038.712.298;3;515;1
8080611;0;6.640.650.541;6.017.327.464;9.124.622.548;5;574;0
3451009;5;537.329.768;2.118.733.428;7.826.266.267;4;625;1
1551089;1;5.090.954.912;6.493.108.904;6.703.781.164;7;769;0
8133772;1;2.619.944.873;3.252.633.089;4.391.592.044;9;741;0
2069625;0;390.276.582;1.351.113.757;5.442.166.051;4;632;0
2223838;0;5.553.179.367;6.658.782.216;8.399.019.787;5;669;0
7976497;0;4.504.157.237;4.550.585.638;6.644.960.373;3;649;0
1541790;1;335.504.843;6.860.807.483;67.361.363;6;698;0
2913882;0;4.616.502.068;326.389.876;6.521.316.604;6;724;0
8927279;0;4.391.801.066;6.431.079.471;597.550.892;2;674;0
1905235;0;2.468.611.276;36.073.715;4.436.383.234;5;601;0
3327814;0;5.172.415.092;5.775.576.057;7.799.633.472;5;659;0
8453336;0;410.313.279;4.546.768.641;8.358.254.248;5;571;0
6086282;1;48.295.021;7.628.072.197;6.982.924.487;5;626;0
8932178;0;2.511.359.214;173.982.007;4.111.259.814;7;784;0
6340718;0;4.796.911.329;1.229.567.876;8.104.076.678;2;634;0
6630964;0;6.661.449.574;1.165.996.827;9.545.497.579;2;577;0
2581858;2;1.646.490.795;4.388.557.543;2.765.120.602;1;716;0
2101762;0;4.582.000.357;4.001.897.403;8.307.845.647;5;659;0
5995310;1;9.686.192.562;273.702.878;2.817.165.313;5;657;0
2848063;5;3.648.529.009;269.876.451;9.359.255.558;6;520;1
6705531;0;6.839.184.765;7.074.997.616;1.010.835.318;6;650;0
6167360;1;6.413.848.352;1.184.866.065;9.706.574.937;6;746;0
4944430;0;5.404.289.966;9.943.233.686;1.212.298.535;6;691;0
8334409;0;9.997.562.598;1.125.366.827;1.237.755.407;2;728;0
7501861;0;2.478.351.287;3.453.868.794;5.521.175.336;2;689;0
7561758;5;6.151.142.686;2.598.454.022;8.910.190.415;2;558;1
4382643;0;2.039.627.655;1.379.259.823;369.369.741;6;674;0
7164494;1;4.575.345.036;4.936.293.447;6.504.991.986;5;660;0
2946327;1;5.233.690.521;1.106.002.933;8.210.254.903;0;581;0
2888674;0;4.738.252.826;61.984.437;7.999.816.303;4;665;0
4669589;3;2.499.820.929;7.755.977.225;4.339.667.053;5;659;0
7794555;0;4.285.119.978;5.306.761.449;7.899.375.465;4;525;0
4230138;5;3.811.410.289;1.849.434.368;68.738.839;5;602;1
1935456;4;3.002.126.489;1.355.965.157;6.214.200.249;7;606;0
6277246;0;3.051.678.625;2.351.072.149;4.592.097.704;5;699;0
5946276;0;2.057.848.768;2.166.908.907;4.679.542.462;5;596;0
7734665;3;1.951.752.308;7.934.532.645;4.023.589.348;4;497;1
4067700;1;3.601.756.523;7.919.923.637;5.947.943.425;5;687;0
3169671;2;5.890.475.659;1.222.327.738;7.809.337.499;5;727;0
1548164;2;4.669.357.879;1.208.610.578;9.193.595.457;9;669;0
5664307;1;3.148.642.615;7.024.417.948;7.173.459.122;5;610;0
4071589;1;285.761.073;1.025.049.332;6.933.265.027;3;576;0
8405997;1;2.409.352.991;5.418.327.797;474.665.797;4;743;0
7952360;1;2.746.291.471;4.511.564.036;6.267.709.987;8;537;0
2913598;1;4.095.944.748;7.227.435.794;5.429.381.848;3;652;0
5806649;5;1.297.712.762;818.107.399;2.401.576.018;4;635;1
6086863;0;7.501.877.305;5.418.855.906;111.388.466;4;573;0
3521910;3;4.692.021.878;130.367.438;7.933.417.659;7;746;0
4975596;3;4.314.697.805;1.428.236.092;7.128.875.386;5;730;0
7924887;3;3.725.938.223;1.151.998.216;5.203.515.619;0;584;1
1570037;0;316.805.044;1.344.478.035;4.954.542.537;6;653;0
8827624;5;3.377.803.446;1.770.923.365;6.237.625.742;2;594;1
5382252;1;521.556.097;6.585.056.722;6.868.879.112;5;668;0
3623330;1;6.999.252.623;1.231.404.531;116.492.788;6;665;0
4502248;0;1.768.485.886;6.762.517.163;4.492.447.771;5;656;0
3217780;1;518.883.626;1.288.391.174;9.515.369.929;5;685;0
7619767;5;5.143.790.267;2.589.310.985;8.103.707.696;4;634;1
3822202;2;2.363.567.682;5.954.811.671;5.532.530.354;6;512;0
8003728;0;2.372.200.416;3.877.173.719;3.593.673.635;3;670;0
7551328;0;2.444.939.945;5.714.717.835;5.714.717.835;6;642;0
4863783;0;4.709.456.101;2.529.434.735;7.446.528.103;4;671;0
5047739;1;3.502.046.995;5.211.179.806;5.027.668.003;5;678;0
8610288;1;3.303.832.541;4.733.560.992;6.525.480.497;7;664;0
7773641;0;2.002.356.685;8.355.307.109;3.895.556.341;6;650;0
2785347;0;3.293.210.967;1.705.844.233;6.154.591.544;4;615;0
3971952;1;3.917.429.033;8.023.698.054;6.889.328.593;6;645;0
1145722;0;3.088.695.077;2.752.474.577;403.113.029;5;644;0
4989213;0;688.468.687;124.661.294;1.121.454.045;3;591;0
2366666;0;3.469.936.041;4.943.561.406;685.442.467;5;617;0
4227819;5;3.629.735.079;1.942.777.053;6.834.897.699;4;506;1
2893213;2;2.073.267.234;637.107.952;4.838.467.814;6;640;0
3898789;0;30.095.324;5.803.207.527;5.099.006.157;3;734;0
7469013;1;3.337.668.166;3.930.364.437;5.034.863.841;6;691;0
3632477;1;4.018.745.383;9.586.036.031;8.887.551.913;5;699;0
4219099;3;4.865.872.191;1.206.138.671;7.222.773.396;4;578;0
6892958;0;2.569.884.092;4.976.568.497;4.976.568.497;7;667;0
8668550;0;2.742.676.014;5.253.857.425;6.534.285.397;6;826;0
6635732;1;5.312.306.605;8.736.191.189;7.678.276.157;6;693;0
5426273;5;7.495.355.223;3.321.986.663;9.987.081.458;5;596;1
4960968;1;4.644.674.863;709.873.118;734.639.594;7;713;0
3861860;1;5.742.230.317;8.193.548.694;8.223.854.989;5;690;0
6221321;2;4.657.794.042;1.224.655.361;715.365.845;1;563;0
7505000;0;5.164.704.429;8.438.066.465;8.438.066.465;3;600;0
1221382;0;3.166.608.107;3.203.061.581;5.566.458.996;2;693;0
6747436;2;7.903.338.328;2.082.591.953;1.251.961.947;3;627;0
7420970;0;526.429.991;5.645.256.934;9.111.176.592;4;594;0
